Node,Hub Score
u22748,3.856344368849961e-08
u5286,4.865328415031049e-06
u4763,1.6950562230858987e-07
u15700,4.85935907934258e-07
u25989,1.3803329731522972e-139
u12242,3.3770541456122763e-07
u3462,3.308461323682405e-07
u21316,4.289525321208839e-09
u26852,1.664599581157461e-09
u27420,6.7866511288566385e-09
u23954,2.730587819512016e-07
u1237,6.10607357656205e-05
u28456,1.3803329731522972e-139
u8495,5.165155969843512e-07
u22533,1.066316578965324e-08
u10852,4.757524216308e-07
u11131,4.0321779919486167e-07
u22699,8.790660855917919e-08
u9789,3.034345600543175e-07
u29220,1.9840370531439202e-07
u1926,1.0589605796165623e-06
u27693,1.627995258870471e-09
u10820,4.128404002154522e-06
u3158,2.4068485045613033e-05
u13630,1.3713291144970124e-08
u28414,2.4103219248154216e-11
u10323,4.675816898160461e-07
u20835,5.423630678881292e-07
u16959,3.8374726109152095e-07
u12813,4.908630344799095e-07
u2758,9.012304055855334e-07
u24509,1.057357885677315e-07
u25710,6.789078796675652e-10
u14692,3.848564540398668e-07
u13976,4.0245501279083536e-07
u10869,4.362423657795822e-07
u13163,1.1673124190333382e-06
u27595,1.3803329731522972e-139
u18949,1.1579072221249146e-132
u24363,1.9092499606059818e-07
u28820,2.7915798968183046e-08
u14389,4.427979175743042e-07
u13231,3.4116531789775533e-07
u7215,6.916285872815267e-07
u11710,5.142888983415188e-07
u14711,3.517302354524781e-07
u6954,6.401695835736499e-06
u28111,1.1579072221249146e-132
u8974,3.555085486245013e-07
u25095,1.1579072221249146e-132
u12603,4.6902763332371747e-07
u3809,3.308461323682405e-07
u20196,9.709717623705313e-07
u19815,3.177834176695613e-07
u25540,1.3803329731522972e-139
u7168,2.6069172930562997e-06
u18198,3.5981151292728966e-07
u11030,3.983629637742897e-07
u20055,2.368235106251068e-07
u14800,3.6210015220574675e-07
u17170,3.6798390905792385e-07
u11989,9.724022719235385e-07
u2592,9.358091570198025e-05
u2023,6.228422312354655e-06
u6470,3.776823016802295e-07
u15165,6.915124421527626e-07
u6821,4.827433971854307e-07
u12292,3.889318989449811e-07
u14446,1.6720506993186608e-06
u27555,4.897876184234527e-07
u18251,3.464257416728865e-07
u27057,1.3803329731522972e-139
u25806,2.0881151675720063e-09
u28698,8.018566542135997e-08
u4078,1.4342630382300026e-06
u24345,1.1579072221249146e-132
u10110,5.488476714411294e-07
u15872,8.219093200790156e-08
u15596,6.970185068849595e-07
u22547,2.3519049921002336e-08
u14965,3.2079964584284225e-07
u21161,3.809069976829316e-07
u18861,1.314469070235946e-07
u27783,2.26681926215177e-07
u12042,6.54738631778372e-07
u7817,4.386138093019159e-07
u23591,1.8806049246918555e-11
u22905,1.0114013989395367e-07
u14431,4.184603003339587e-07
u16885,2.6920917090573776e-09
u15270,4.6588879440683434e-07
u405,6.860068406430693e-07
u4849,4.872890399781512e-07
u20032,1.3803329731522972e-139
u14710,3.6811257371450056e-07
u25342,1.3803329731522972e-139
u1833,4.493092409573275e-06
u21557,3.606945006013166e-07
u13787,1.5378804184044312e-06
u26697,1.1579072221249146e-132
u24227,2.8679976795643837e-08
u19188,2.170851901692298e-07
u18950,1.0834929709888887e-06
u3371,8.736877458544145e-06
u24954,9.137325562292388e-08
u22010,4.4822971135351047e-07
u6444,1.1350708062922724e-06
u25357,4.1703730653336134e-08
u9793,6.759649241484188e-08
u18292,2.463815705137521e-07
u27408,1.3803329731522972e-139
u16665,1.893291512651861e-07
u12114,4.5252603315830543e-07
u15900,3.951811477827851e-07
u22805,1.097932450558086e-07
u28303,1.738999247483295e-07
u23245,7.001430364231714e-07
u234,6.109188925674949e-07
u10512,4.631404540634942e-06
u10322,4.564581830179034e-07
u10033,1.014807750908013e-06
u19636,4.87325272586466e-07
u12137,3.7971261480866003e-07
u16026,8.594275908444209e-07
u1333,5.01936847093001e-06
u6217,1.2981251117409307e-05
u9251,1.0503099737736776e-06
u24365,2.5547009459429464e-07
u3765,2.653809572700342e-06
u3143,5.464999948502495e-07
u11033,4.3869437482156505e-07
u7307,1.3025389539696384e-06
u6571,7.161299253704496e-06
u7072,5.874108285210024e-07
u27742,1.1579072221249146e-132
u24811,1.706241021273505e-07
u15203,3.526367868486329e-07
u18576,4.746873850635798e-08
u3105,6.147654891360666e-07
u10880,5.152782255046285e-07
u777,5.9568693912172675e-06
u16504,6.491664644854316e-08
u22973,3.239875525389279e-07
u8259,1.0289949869829578e-06
u12577,4.774448372144369e-07
u9281,2.576481406780824e-07
u48,2.2598872373894487e-06
u6827,1.7941058317369377e-06
u6620,3.231489222175142e-08
u11682,1.0442329633878733e-06
u13650,1.3803329731522972e-139
u17931,1.3928413207520508e-07
u17457,9.283263691114296e-07
u17270,9.153946245611585e-07
u26979,4.3556955213743556e-08
u10645,4.096318784517793e-07
u19778,3.177834176695613e-07
u354,2.7438079055522414e-06
u2069,8.82483086920718e-06
u28366,9.14595978196439e-09
u22172,1.9218023484227197e-08
u19038,6.902796669195663e-07
u28560,1.1579072221249146e-132
u27853,2.4103219248154216e-11
u12387,1.5243989631452343e-06
u21659,1.6492200330247582e-07
u19359,2.3129700739708066e-07
u26567,1.3803329731522972e-139
u20556,3.2838499411837076e-09
u7514,6.308316021724141e-07
u12061,8.051727190421204e-07
u20542,3.330822611062555e-08
u10860,4.30216320226119e-07
u16196,3.592641189269476e-07
u28968,2.1562079887567153e-07
u7704,3.7648332585335944e-06
u13188,4.7248807457861474e-07
u25554,2.641035104779569e-07
u13499,4.432649690319289e-07
u25424,3.099757518407947e-07
u2712,1.0490872975910209e-06
u29226,1.9840370531439202e-07
u13722,7.335196388810078e-07
u16989,4.2761308875829463e-07
u16809,3.382386393265791e-07
u10062,3.397203913010535e-07
u15907,3.7633755191357634e-07
u8282,3.437400013622264e-07
u12791,3.6785296815362723e-07
u9975,5.244619894249996e-07
u23551,2.7915798968183046e-08
u9535,5.544541625573071e-07
u162,6.109188925674949e-07
u5811,4.988049147349034e-07
u26668,7.808675035113252e-09
u13065,4.769144039918924e-07
u8344,1.7573651496323787e-07
u26754,5.467490192161151e-09
u17544,2.922483560351553e-07
u26621,1.8492339448683917e-07
u5445,6.867535716358977e-07
u14789,5.352606049855041e-07
u19755,3.177834176695613e-07
u16011,2.708136108760204e-07
u12081,4.994798604424037e-07
u20943,1.582461362120585e-07
u9865,8.224572505042416e-07
u25356,4.1703730653336134e-08
u11552,4.375877136182998e-07
u9841,4.837713951979212e-07
u7642,2.9277974706601153e-06
u2602,4.648930940127606e-07
u13911,5.059803914277261e-07
u5730,5.58402413472029e-06
u6109,1.5398883908582937e-06
u26520,2.1809285886789373e-07
u4371,6.722210105517317e-07
u22562,1.3803329731522972e-139
u9898,3.985005824569529e-07
u22909,7.666971949600468e-08
u11314,1.3803329731522972e-139
u21199,3.101940611955928e-06
u29298,1.3803329731522972e-139
u16732,1.3803329731522972e-139
u10159,4.45487069380415e-07
u12626,5.053130010846738e-07
u28837,5.02362706767523e-09
u26461,1.2730366556626558e-07
u27785,2.26681926215177e-07
u17384,3.593367899623889e-07
u21629,6.852844608907144e-08
u17585,3.461709575970241e-07
u22218,1.3803329731522972e-139
u17330,1.3803329731522972e-139
u10888,7.049471779886707e-06
u2067,3.4485798575709174e-07
u11705,1.853343252879457e-06
u10243,4.734669800424314e-07
u10717,3.660287203322181e-07
u12057,1.0636176302478476e-06
u4000,2.9761718257885072e-05
u1313,5.323040306420728e-06
u9444,2.2031094243787005e-07
u26793,2.0061865773963266e-06
u303,0.0026734542833061203
u10065,8.346662997748766e-07
u24853,1.3803329731522972e-139
u10058,9.352004308798661e-07
u20020,6.297712878651665e-08
u15100,3.2137450975370254e-07
u28715,1.3803329731522972e-139
u13319,1.4236725543431739e-08
u23650,4.669862867345132e-07
u24869,2.1338213091630036e-07
u814,4.958834766442617e-07
u15835,1.3645614065618636e-07
u25792,3.1057691695949997e-07
u15494,4.0187513150990326e-07
u23313,1.3803329731522972e-139
u11397,4.085905799411961e-07
u13213,5.573691529449767e-07
u5280,2.204404450829222e-06
u8200,1.0826454093994096e-06
u11291,1.5114187870520922e-06
u21731,6.525555974037244e-08
u10614,5.372150054591737e-07
u2012,7.930876971106022e-07
u11788,4.368650075315945e-07
u4364,6.722210105517317e-07
u18293,3.6609289282696666e-07
u20784,7.575550114943121e-08
u2567,9.882767038864896e-08
u5578,1.3394067933573773e-07
u18391,4.4734923793233677e-07
u5231,1.111040622217849e-06
u11280,1.5121115053495939e-07
u22677,4.6881893144575036e-08
u24337,1.3649871011574e-07
u29110,7.384313213403072e-09
u15997,3.3416771987003944e-07
u28745,8.495920113356818e-08
u21293,5.283091814745331e-08
u19519,2.3802430584513221e-07
u15135,2.6196891756891307e-07
u27137,1.6703072355423754e-07
u15669,5.02362706767523e-09
u8241,4.919971024090392e-07
u4038,5.390493192728013e-07
u1887,1.0347386256171165e-05
u24201,2.991633374201215e-08
u11744,3.7459681952615313e-07
u24556,9.880035679496646e-08
u22280,3.306933476918727e-08
u2528,9.897761093874465e-07
u26849,1.3803329731522972e-139
u9367,1.8826440816744541e-06
u375,6.860068406430693e-07
u6212,6.657091013618087e-07
u4289,5.936672557237417e-05
u11990,5.544803126902773e-07
u5437,8.672674759213792e-06
u28782,8.45331873170953e-08
u28163,1.1579072221249146e-132
u11580,3.4575310573349964e-07
u21680,1.3803329731522972e-139
u816,2.553322916926392e-06
u25528,1.6645978190106041e-09
u25549,1.3803329731522972e-139
u10611,6.090277956455333e-07
u27732,1.3803329731522972e-139
u27286,1.626761908742385e-09
u3519,3.308461323682405e-07
u22277,3.5729830526261663e-07
u9684,2.552587192804707e-07
u8692,0.000983032910993997
u28839,1.0956881193272023e-08
u17648,2.4958406868396203e-07
u7116,2.1114644340250527e-06
u18801,4.824322207320478e-07
u25000,1.8940212242268867e-07
u6259,4.233094209777816e-06
u28718,1.1579072221249146e-132
u3821,1.0131999341162668e-06
u6293,3.624703399513328e-07
u24404,8.916842426186799e-08
u7579,1.6160950156498605e-06
u1353,2.946638241875602e-05
u10359,7.834146697405019e-07
u8778,4.917978817028198e-08
u19104,2.7502193344796926e-07
u23793,1.8241497397622783e-07
u27384,1.3803329731522972e-139
u22961,1.3985563379606231e-08
u1201,0.0001784414533726552
u24260,2.7034410157174515e-07
u1851,1.124032453370573e-05
u11201,2.898209161392096e-07
u4118,5.266071306319789e-07
u7984,4.462074366588316e-07
u20252,1.3803329731522972e-139
u10524,9.344025393301731e-07
u27886,5.940860254318679e-07
u24904,2.9046258704427143e-07
u8537,4.572889879290728e-07
u11566,4.2356390890070133e-07
u18385,2.28351094792022e-07
u21976,9.446143045360383e-09
u17364,5.121893912520426e-07
u6103,4.48177734852029e-06
u19076,2.7502193344796926e-07
u16744,4.126988147436925e-07
u4639,5.380716890935902e-06
u2451,2.8038364379154357e-05
u18668,2.189981431403148e-07
u21007,1.4349656041509432e-06
u19678,1.2041380722008655e-07
u17300,1.1872462311140762e-09
u13857,4.0681556448063015e-07
u24054,1.4791751525086078e-08
u24182,2.7382838148420047e-07
u22227,1.3803329731522972e-139
u26082,1.3803329731522972e-139
u23350,9.096314401587763e-08
u1496,0.00014931056418248683
u17725,4.2319891669561307e-07
u12261,3.54661912822273e-07
u7618,5.126145498434468e-07
u22967,2.4587412018421475e-09
u3392,3.308461323682405e-07
u27717,1.0582634517401512e-07
u2103,1.056027651775305e-06
u23935,1.0572276454798229e-07
u3161,5.556973111156858e-07
u4649,1.6950562230858987e-07
u23187,4.627171791553143e-07
u22540,1.3803329731522972e-139
u11074,3.0730875873940863e-07
u20641,1.652035854944709e-07
u5440,7.695086542456317e-07
u22985,4.322479540031744e-08
u18556,3.1023992739045043e-07
u5659,4.2712036111728425e-06
u8832,4.583994108910832e-07
u11996,7.159564104647065e-07
u5862,4.2811497658793705e-06
u4113,1.38289796416377e-05
u6216,7.270553878869773e-07
u24959,3.8500888522010734e-07
u26130,1.3803329731522972e-139
u5630,3.671267455710926e-07
u24479,1.6127230688983892e-08
u27981,1.6352058022434117e-09
u21340,4.0649131390506165e-08
u19480,3.5458782735372457e-09
u2090,3.4485798575709174e-07
u7395,9.689753536026108e-07
u1317,0.0001470955298336872
u26890,1.3803329731522972e-139
u28634,1.3803329731522972e-139
u16097,3.7574981260919824e-07
u24697,3.084316394164686e-07
u27400,1.2046667122157523e-07
u8060,4.766197736970782e-07
u14650,4.7609674164862863e-07
u12231,4.487057868169093e-06
u19211,2.334449324938025e-07
u21496,1.3803329731522972e-139
u23362,1.4921377122405492e-07
u23872,1.3803329731522972e-139
u5884,5.01368352982868e-07
u10839,1.2612743622055299e-06
u26264,2.693859258358384e-09
u3572,3.3456615482096565e-07
u2904,2.1940202245562234e-06
u4613,5.670248594122254e-07
u26097,2.409052284643563e-07
u8554,9.250281774788283e-07
u682,4.11544392298568e-05
u16276,1.3803329731522972e-139
u13112,4.109500088488194e-07
u5693,5.55889842574009e-07
u20274,9.879033774625465e-11
u1513,2.0603699392153667e-05
u24402,8.916842426186799e-08
u1773,0.00023889616429602058
u16939,7.630544477358865e-07
u28058,1.7072824605744126e-07
u20194,6.496861040672987e-07
u25786,1.3803329731522972e-139
u827,0.00051820963343336
u458,1.2410985100364969e-05
u12127,5.015576499560649e-07
u8899,5.892046763472017e-07
u21670,1.221911656236843e-07
u24618,6.789078796675652e-10
u1512,2.907860435428773e-05
u10420,4.801562236349218e-07
u5163,4.860445603471765e-07
u7649,1.617659956009909e-07
u13053,3.308699901986396e-07
u17137,3.590820737756134e-07
u8478,1.838647870170145e-06
u14277,4.887227766198348e-07
u11664,1.3614483232207745e-06
u7078,6.374856682576759e-07
u18993,1.7886292884175586e-07
u11376,3.501299635984226e-07
u28048,1.984276935213996e-07
u9709,1.2588680598968958e-07
u23537,1.3803329731522972e-139
u27979,2.917641151742611e-09
u10431,2.942608448186975e-07
u22228,5.286700360398843e-08
u25175,1.1579072221249146e-132
u10569,8.427700408528873e-07
u10832,4.462421170610527e-07
u22278,2.1467003620860444e-07
u140,5.477125789136168e-06
u18119,4.376361896996514e-07
u19075,2.7502193344796926e-07
u4223,6.323303322371035e-06
u11156,4.372647356466415e-07
u6611,3.872670989476422e-07
u19470,1.6547508942760076e-07
u28426,2.8698522484726748e-08
u5115,8.31432270784154e-06
u14931,4.393959617194089e-08
u10546,8.22752303790796e-08
u18002,5.346952553448649e-07
u26885,1.3803329731522972e-139
u6208,2.2662751620982026e-06
u9410,3.8619233614190067e-07
u29192,2.3610545992869373e-07
u19672,3.2044256628633384e-07
u15643,1.5785224110505435e-07
u16426,3.3644841253687826e-07
u26009,3.3276671695135553e-09
u4231,2.6130052512114337e-06
u1344,3.6180840584712794e-07
u8414,3.5958592820220027e-07
u25017,1.3803329731522972e-139
u2607,5.449883622779745e-06
u25232,1.3803329731522972e-139
u38,7.428196587176843e-07
u4615,5.670248594122254e-07
u25531,1.3803329731522972e-139
u26048,1.919341312582167e-07
u3037,1.714365460650065e-05
u28261,1.637391173348784e-09
u16052,2.1235971490288034e-07
u6161,2.9460847521773355e-06
u7911,2.9080931760800043e-06
u42,2.4291376043049566e-06
u9989,8.343698619095763e-07
u14404,4.213645437425456e-07
u1883,4.967452304804727e-07
u15046,3.977082740530051e-07
u24798,1.3803329731522972e-139
u21854,1.0406960146673457e-07
u7332,1.963871186610963e-05
u28014,1.3803329731522972e-139
u169,0.0003280517879781019
u21196,1.3803329731522972e-139
u22284,4.995240429851832e-08
u19411,4.600709034407526e-08
u21701,3.3834766808629615e-08
u20871,3.400638586828269e-07
u23868,1.3803329731522972e-139
u25767,1.4543359261113417e-05
u9402,3.482752017510147e-06
u14183,7.888345758304212e-08
u28824,1.3803329731522972e-139
u10003,5.622550230932403e-07
u1715,8.553529909038756e-05
u14974,2.1745500706923339e-07
u20250,3.601968386269411e-07
u23270,1.3803329731522972e-139
u19377,3.819184102289306e-07
u10993,5.210142373365394e-07
u13121,2.9666718872063903e-06
u7242,4.779411793506201e-07
u24794,3.100334731838108e-07
u8812,1.4018691020883076e-06
u5185,1.8651532525616265e-06
u5819,1.7624550048081528e-06
u7820,1.6738781169565204e-06
u16951,5.988280385950882e-08
u2715,1.0499228448200073e-05
u22345,7.00779693482159e-07
u20126,3.7673747877760587e-07
u14162,3.5914995634927937e-07
u10816,6.403248742178716e-07
u17395,3.593367899623889e-07
u27529,1.3803329731522972e-139
u13301,9.198289960936325e-07
u7012,5.046351871305015e-07
u21023,7.594883478798057e-07
u1292,6.835239579258882e-06
u6849,1.013310529245788e-06
u21653,3.19500827329334e-07
u6869,1.7617934018392973e-06
u27206,1.2798706289548313e-08
u26663,3.6678758008690513e-07
u27390,1.1579072221249146e-132
u2087,3.4485798575709174e-07
u17763,7.995973434680628e-08
u17502,7.400564459380951e-07
u28589,1.1579072221249146e-132
u5640,5.724620538920515e-07
u11234,2.0275723090739385e-06
u14934,4.393959617194089e-08
u5881,5.972360654580446e-07
u17372,3.593367899623889e-07
u22532,1.066316578965324e-08
u15163,3.4002178858168296e-07
u4730,1.6950562230858987e-07
u3008,3.632938467870325e-05
u26095,1.3803329731522972e-139
u7766,3.125142360077555e-07
u2874,2.0887248553776963e-06
u3229,4.3026390318202575e-05
u26735,1.0733490447933007e-07
u11262,4.5825883345027465e-07
u25123,2.8960416079423204e-07
u23716,1.8993570212254184e-07
u13268,3.1580900643990096e-07
u4460,3.4506739914425667e-06
u20187,2.2874204922611043e-07
u3051,9.931387141532142e-07
u2852,5.1721331202122145e-08
u16410,5.259562056771309e-07
u1208,0.0006653063372922867
u12704,4.4205543744357193e-07
u2484,9.660304043916594e-06
u6412,5.375365226621601e-06
u10198,8.333487672336481e-07
u12901,5.67910672159504e-07
u13032,4.233392472713727e-07
u8162,6.007307667183601e-07
u9217,3.1989140711133808e-06
u2778,9.72126801476575e-06
u23887,7.849132995103467e-07
u19999,3.7891808674793226e-07
u1464,8.834722853428587e-05
u11636,4.1531663847717815e-07
u26021,1.681140699687742e-07
u29034,1.3803329731522972e-139
u7599,1.4208093798255499e-05
